,origin,destination,depart_time,depart_weekday,duration,arrival_time,arrival_weekday,flight_no,airline_code,airline,economy_fare,business_fare,first_fare
12013,CTU,PEK,21:00:00,1,10200000000,23:50:00,1,,Ai,Air China,12630.0,0.0,0.0
12014,CTU,PEK,21:00:00,2,10200000000,23:50:00,2,,Ai,Air China,12630.0,0.0,0.0
12015,CTU,PEK,08:00:00,5,11400000000,11:10:00,5,,Ai,Air China,12630.0,0.0,0.0
12016,CTU,PEK,11:00:00,1,11400000000,14:10:00,1,,Ai,Air China,12630.0,0.0,0.0
12017,CTU,PEK,11:00:00,2,11400000000,14:10:00,2,,Ai,Air China,12630.0,0.0,0.0
12018,CTU,PEK,08:00:00,4,11400000000,11:10:00,4,,Ai,Air China,12630.0,0.0,0.0
12019,CTU,PEK,11:00:00,3,11400000000,14:10:00,3,,Ai,Air China,12630.0,0.0,0.0
12020,CTU,HKG,13:55:00,6,13500000000,17:40:00,6,,Ca,Cathay Pacific,23881.0,0.0,76560.0
12021,CTU,HKG,13:55:00,2,13500000000,17:40:00,2,,Ca,Cathay Pacific,33960.0,0.0,76560.0
12022,CTU,HKG,13:55:00,4,13500000000,17:40:00,4,,Ca,Cathay Pacific,36573.0,0.0,76560.0
12023,CTU,HKG,13:55:00,0,13500000000,17:40:00,0,,Ca,Cathay Pacific,36626.0,0.0,76560.0
12024,CTU,HKG,13:55:00,1,13500000000,17:40:00,1,,Ca,Cathay Pacific,36626.0,0.0,76560.0
12025,CTU,HKG,13:45:00,2,9300000000,16:20:00,2,,Ho,Hong Kong Airlines,50319.0,0.0,73776.0
12026,CTU,HKG,13:45:00,4,9300000000,16:20:00,4,,Ho,Hong Kong Airlines,50319.0,0.0,73776.0
12027,CTU,PVG,07:20:00,0,10500000000,10:15:00,0,,Ai,Air China,8027.0,0.0,0.0
12028,CTU,PVG,07:20:00,2,10500000000,10:15:00,2,,Ai,Air China,8316.0,0.0,0.0
12029,CTU,PVG,07:20:00,3,10500000000,10:15:00,3,,Ai,Air China,8316.0,0.0,0.0
12030,CTU,PVG,07:20:00,4,10500000000,10:15:00,4,,Ai,Air China,8316.0,0.0,0.0
12031,CTU,PVG,07:20:00,1,10500000000,10:15:00,1,,Ai,Air China,8316.0,0.0,0.0
12032,CTU,PVG,20:45:00,5,9900000000,23:30:00,5,,Ai,Air China,9406.0,0.0,0.0
12033,CTU,PVG,20:45:00,1,9900000000,23:30:00,1,,Ai,Air China,9406.0,0.0,0.0
12034,CTU,PVG,20:45:00,4,9900000000,23:30:00,4,,Ai,Air China,9406.0,0.0,0.0
12035,CTU,PVG,20:45:00,3,9900000000,23:30:00,3,,Ai,Air China,9406.0,0.0,0.0
12036,CTU,PVG,20:45:00,0,9900000000,23:30:00,0,,Ai,Air China,9406.0,0.0,0.0
12037,CTU,PVG,20:45:00,2,9900000000,23:30:00,2,,Ai,Air China,9406.0,0.0,0.0
12038,CTU,PVG,07:20:00,6,10500000000,10:15:00,6,,Ai,Air China,9406.0,0.0,0.0
12039,CTU,PVG,07:20:00,5,10500000000,10:15:00,5,,Ai,Air China,9406.0,0.0,0.0
12040,CTU,PVG,13:05:00,0,11100000000,16:10:00,0,,Ai,Air China,9678.0,0.0,0.0
12041,CTU,PVG,13:05:00,4,11100000000,16:10:00,4,,Ai,Air China,9678.0,0.0,0.0
12042,CTU,CAN,07:15:00,0,8700000000,09:40:00,0,,Ch,Chengdu Airlines,12641.0,0.0,0.0
12043,CTU,CAN,07:15:00,3,8700000000,09:40:00,3,,Ch,Chengdu Airlines,12810.0,0.0,0.0
12044,CTU,CAN,07:15:00,1,8700000000,09:40:00,1,,Ch,Chengdu Airlines,12865.0,0.0,0.0
12045,CTU,CAN,07:15:00,4,8700000000,09:40:00,4,,Ch,Chengdu Airlines,13628.0,0.0,0.0
12046,CTU,CAN,07:15:00,6,8700000000,09:40:00,6,,Ch,Chengdu Airlines,13628.0,0.0,0.0
12047,CTU,CAN,07:15:00,5,8700000000,09:40:00,5,,Ch,Chengdu Airlines,13628.0,0.0,0.0
12048,CTU,CAN,08:00:00,2,9000000000,10:30:00,2,,Ai,Air China,13766.0,0.0,0.0
12049,CTU,CAN,08:00:00,1,9000000000,10:30:00,1,,Ai,Air China,13766.0,0.0,0.0
12050,CTU,CAN,08:00:00,0,9000000000,10:30:00,0,,Ai,Air China,13766.0,0.0,0.0
12051,CTU,CAN,07:15:00,2,8700000000,09:40:00,2,,Ch,Chengdu Airlines,14037.0,0.0,0.0
12052,LAS,ATL,08:10:00,4,25500000000,15:15:00,4,,Sp,Spirit Airlines,14194.0,0.0,0.0
12053,LAS,ATL,08:10:00,5,25500000000,15:15:00,5,,Sp,Spirit Airlines,14194.0,0.0,0.0
12054,LAS,ATL,23:16:00,4,25620000000,06:23:00,4,,Fr,Frontier Airlines,14231.0,0.0,0.0
12055,LAS,ATL,23:08:00,5,25620000000,06:15:00,5,,Fr,Frontier Airlines,14231.0,0.0,0.0
12056,LAS,ATL,23:08:00,6,25620000000,06:15:00,6,,Fr,Frontier Airlines,18465.0,0.0,0.0
12057,LAS,ATL,08:10:00,2,25500000000,15:15:00,2,,Sp,Spirit Airlines,18755.0,0.0,0.0
12058,LAS,ATL,14:35:00,4,25500000000,21:40:00,4,,Sp,Spirit Airlines,18755.0,0.0,0.0
12059,LAS,ATL,08:10:00,3,25500000000,15:15:00,3,,Sp,Spirit Airlines,18755.0,0.0,0.0
12060,LAS,ATL,08:10:00,1,25500000000,15:15:00,1,,Sp,Spirit Airlines,18755.0,0.0,0.0
12061,LAS,ATL,08:10:00,0,25500000000,15:15:00,0,,Sp,Spirit Airlines,18755.0,0.0,0.0
12062,LAS,ATL,23:16:00,2,25620000000,06:23:00,2,,Fr,Frontier Airlines,18792.0,0.0,0.0
12063,LAS,ATL,23:16:00,3,25620000000,06:23:00,3,,Fr,Frontier Airlines,18792.0,0.0,0.0
12064,LAS,ATL,23:20:00,1,25620000000,06:27:00,1,,Fr,Frontier Airlines,18792.0,0.0,0.0
12065,LAS,ATL,14:35:00,2,25500000000,21:40:00,2,,Sp,Spirit Airlines,22404.0,0.0,0.0
12066,LAS,ATL,14:35:00,5,25500000000,21:40:00,5,,Sp,Spirit Airlines,22404.0,0.0,0.0
12067,LAS,ATL,14:35:00,1,25500000000,21:40:00,1,,Sp,Spirit Airlines,22404.0,0.0,0.0
12068,LAS,ATL,23:08:00,0,25620000000,06:15:00,0,,Fr,Frontier Airlines,22441.0,0.0,0.0
12069,LAS,ATL,08:10:00,6,25500000000,15:15:00,6,,Sp,Spirit Airlines,30796.0,0.0,0.0
12070,LAS,ATL,23:35:00,6,24480000000,06:23:00,6,,De,Delta Airlines,31247.0,50766.0,0.0
12071,LAS,ATL,22:35:00,6,24600000000,05:25:00,6,,De,Delta Airlines,31247.0,50766.0,0.0
12072,LAS,ATL,22:35:00,5,24600000000,05:25:00,5,,De,Delta Airlines,31758.0,50766.0,0.0
12073,LAS,ATL,06:00:00,5,25140000000,12:59:00,5,,De,Delta Airlines,31758.0,50766.0,0.0
12074,LAS,ATL,16:38:00,4,25140000000,23:37:00,4,,De,Delta Airlines,31758.0,50761.0,0.0
12075,LAS,ATL,07:05:00,5,25140000000,14:04:00,5,,De,Delta Airlines,31758.0,50766.0,0.0
12076,LAS,ATL,07:05:00,4,25140000000,14:04:00,4,,De,Delta Airlines,31758.0,0.0,0.0
12077,LAS,LAX,07:50:00,5,4800000000,09:10:00,5,,Sp,Spirit Airlines,2882.0,0.0,0.0
12078,LAS,LAX,13:30:00,4,4860000000,14:51:00,4,,Sp,Spirit Airlines,2882.0,0.0,0.0
12079,LAS,LAX,13:30:00,5,4860000000,14:51:00,5,,Sp,Spirit Airlines,2882.0,0.0,0.0
12080,LAS,LAX,11:47:00,5,4860000000,13:08:00,5,,Sp,Spirit Airlines,2882.0,0.0,0.0
12081,LAS,LAX,11:47:00,4,4860000000,13:08:00,4,,Sp,Spirit Airlines,2882.0,0.0,0.0
12082,LAS,LAX,07:50:00,1,4800000000,09:10:00,1,,Sp,Spirit Airlines,3977.0,0.0,0.0
12083,LAS,LAX,07:50:00,2,4800000000,09:10:00,2,,Sp,Spirit Airlines,3977.0,0.0,0.0
12084,LAS,LAX,07:50:00,3,4800000000,09:10:00,3,,Sp,Spirit Airlines,3977.0,0.0,0.0
12085,LAS,LAX,11:47:00,3,4860000000,13:08:00,3,,Sp,Spirit Airlines,3977.0,0.0,0.0
12086,LAS,LAX,12:20:00,5,4860000000,13:41:00,5,,Sp,Spirit Airlines,3977.0,0.0,0.0
12087,LAS,LAX,11:47:00,1,4860000000,13:08:00,1,,Sp,Spirit Airlines,3977.0,0.0,0.0
12088,LAS,LAX,11:47:00,2,4860000000,13:08:00,2,,Sp,Spirit Airlines,3977.0,0.0,0.0
12089,LAS,LAX,10:30:00,1,4860000000,11:51:00,1,,Sp,Spirit Airlines,3977.0,0.0,0.0
12090,LAS,LAX,13:30:00,3,4860000000,14:51:00,3,,Sp,Spirit Airlines,3977.0,0.0,0.0
12091,LAS,LAX,13:30:00,2,4860000000,14:51:00,2,,Sp,Spirit Airlines,3977.0,0.0,0.0
12092,LAS,LAX,13:30:00,1,4860000000,14:51:00,1,,Sp,Spirit Airlines,3977.0,0.0,0.0
12093,LAS,LAX,11:47:00,0,4860000000,13:08:00,0,,Sp,Spirit Airlines,3977.0,0.0,0.0
12094,LAS,LAX,10:30:00,3,4860000000,11:51:00,3,,Sp,Spirit Airlines,3977.0,0.0,0.0
12095,LAS,LAX,07:05:00,4,4500000000,08:20:00,4,,Al,Alaska Airlines,4806.0,0.0,16815.0
12096,LAS,LAX,10:45:00,4,4500000000,12:00:00,4,,Un,United Airlines,4844.0,10449.0,0.0
12097,LAS,LAX,06:20:00,5,4680000000,07:38:00,5,,Un,United Airlines,4844.0,10449.0,0.0
12098,LAS,LAX,18:47:00,4,4320000000,19:59:00,4,,Je,Jetblue Airways,4881.0,0.0,0.0
12099,LAS,LAX,18:47:00,5,4320000000,19:59:00,5,,Je,Jetblue Airways,4881.0,0.0,0.0
12100,LAS,LAX,10:40:00,5,4620000000,11:57:00,5,,Je,Jetblue Airways,4881.0,0.0,0.0
12101,LAS,LAX,10:40:00,4,4620000000,11:57:00,4,,Je,Jetblue Airways,4881.0,0.0,0.0
12102,LAS,ORD,18:59:00,6,20580000000,00:42:00,6,,Sp,Spirit Airlines,13788.0,0.0,0.0
12103,LAS,ORD,16:55:00,5,20520000000,22:37:00,5,,Sp,Spirit Airlines,14037.0,0.0,0.0
12104,LAS,ORD,18:59:00,5,20580000000,00:42:00,5,,Sp,Spirit Airlines,14037.0,0.0,0.0
12105,LAS,ORD,18:59:00,4,20580000000,00:42:00,4,,Sp,Spirit Airlines,14037.0,0.0,0.0
12106,LAS,ORD,14:56:00,3,20520000000,20:38:00,3,,Sp,Spirit Airlines,19415.0,0.0,0.0
12107,LAS,ORD,16:55:00,1,20520000000,22:37:00,1,,Sp,Spirit Airlines,19415.0,0.0,0.0
12108,LAS,ORD,16:55:00,2,20520000000,22:37:00,2,,Sp,Spirit Airlines,19415.0,0.0,0.0
12109,LAS,ORD,14:56:00,4,20520000000,20:38:00,4,,Sp,Spirit Airlines,19415.0,0.0,0.0
12110,LAS,ORD,18:59:00,2,20580000000,00:42:00,2,,Sp,Spirit Airlines,19415.0,0.0,0.0
12111,LAS,ORD,18:59:00,0,20580000000,00:42:00,0,,Sp,Spirit Airlines,19415.0,0.0,0.0
12112,LAS,ORD,18:59:00,1,20580000000,00:42:00,1,,Sp,Spirit Airlines,19415.0,0.0,0.0
12113,LAS,ORD,07:00:00,5,20280000000,12:38:00,5,,Am,American Airlines,23406.0,0.0,0.0
12114,LAS,ORD,09:24:00,5,20580000000,15:07:00,5,,Am,American Airlines,23406.0,0.0,0.0
12115,LAS,ORD,15:50:00,5,20760000000,21:36:00,5,,Am,American Airlines,23406.0,0.0,0.0
12116,LAS,ORD,10:54:00,5,20760000000,16:40:00,5,,Am,American Airlines,23406.0,0.0,0.0
12117,LAS,ORD,15:50:00,1,20760000000,21:36:00,1,,Am,American Airlines,23406.0,0.0,0.0
12118,LAS,ORD,14:56:00,6,20520000000,20:38:00,6,,Sp,Spirit Airlines,25241.0,0.0,0.0
12119,LAS,ORD,16:55:00,3,20520000000,22:37:00,3,,Sp,Spirit Airlines,25241.0,0.0,0.0
12120,LAS,ORD,14:56:00,0,20520000000,20:38:00,0,,Sp,Spirit Airlines,25241.0,0.0,0.0
12121,LAS,ORD,14:56:00,1,20520000000,20:38:00,1,,Sp,Spirit Airlines,25241.0,0.0,0.0
12122,LAS,ORD,16:55:00,4,20520000000,22:37:00,4,,Sp,Spirit Airlines,25241.0,0.0,0.0
12123,LAS,ORD,14:56:00,2,20520000000,20:38:00,2,,Sp,Spirit Airlines,25241.0,0.0,0.0
12124,LAS,ORD,16:55:00,0,20520000000,22:37:00,0,,Sp,Spirit Airlines,25241.0,0.0,0.0
12125,LAS,ORD,18:59:00,3,20580000000,00:42:00,3,,Sp,Spirit Airlines,25241.0,0.0,0.0
12126,LAS,ORD,18:43:00,5,20220000000,00:20:00,5,,Un,United Airlines,27976.0,36592.0,0.0
12127,LAS,LHR,19:35:00,6,64800000000,13:35:00,6,,Ai,Air France,154881.0,245818.0,0.0
12128,LAS,LHR,19:35:00,0,64800000000,13:35:00,0,,De,Delta Airlines,158336.0,233065.0,605959.0
12129,LAS,LHR,19:35:00,2,64800000000,13:35:00,2,,Vi,Virgin Atlantic,158472.0,0.0,610203.0
12130,LAS,LHR,19:35:00,1,64800000000,13:35:00,1,,De,Delta Airlines,158472.0,231230.0,567765.0
12131,LAS,LHR,19:35:00,2,64800000000,13:35:00,2,,De,Delta Airlines,158472.0,0.0,0.0
12132,LAS,LHR,19:35:00,6,64800000000,13:35:00,6,,Vi,Virgin Atlantic,158472.0,233065.0,0.0
12133,LAS,LHR,19:35:00,0,64800000000,13:35:00,0,,Vi,Virgin Atlantic,158472.0,233065.0,610203.0
12134,LAS,LHR,19:35:00,6,64800000000,13:35:00,6,,De,Delta Airlines,158472.0,0.0,0.0
12135,LAS,LHR,19:35:00,1,64800000000,13:35:00,1,,Vi,Virgin Atlantic,158472.0,231230.0,572008.0
12136,LAS,LHR,19:35:00,3,64800000000,13:35:00,3,,De,Delta Airlines,162874.0,235718.0,0.0
12137,LAS,LHR,19:35:00,4,64800000000,13:35:00,4,,De,Delta Airlines,162874.0,237352.0,610719.0
12138,LAS,LHR,19:35:00,4,64800000000,13:35:00,4,,Vi,Virgin Atlantic,162874.0,237352.0,610203.0
12139,LAS,LHR,19:35:00,5,64800000000,13:35:00,5,,Vi,Virgin Atlantic,162874.0,233351.0,698896.0
12140,LAS,LHR,19:35:00,3,64800000000,13:35:00,3,,Vi,Virgin Atlantic,162874.0,233351.0,0.0
12141,LAS,LHR,19:35:00,5,64800000000,13:35:00,5,,De,Delta Airlines,162874.0,0.0,694620.0
12142,LAS,LHR,19:35:00,3,64800000000,13:35:00,3,,Ai,Air France,165816.0,254926.0,604859.0
12143,LAS,LHR,19:35:00,0,64800000000,13:35:00,0,,Ai,Air France,165816.0,250695.0,604859.0
12144,LAS,LHR,19:35:00,1,64800000000,13:35:00,1,,Ai,Air France,165816.0,250695.0,604859.0
12145,LAS,LHR,19:35:00,5,64800000000,13:35:00,5,,Ai,Air France,165816.0,254926.0,687754.0
12146,LAS,LHR,19:35:00,2,64800000000,13:35:00,2,,Ai,Air France,165816.0,0.0,604859.0
12147,LAS,LHR,19:35:00,4,64800000000,13:35:00,4,,Ai,Air France,170271.0,254926.0,604859.0
12148,LAS,LHR,19:35:00,4,64800000000,13:35:00,4,,KL,KLM,171102.0,0.0,0.0
12149,LAS,LHR,19:35:00,5,64800000000,13:35:00,5,,KL,KLM,171102.0,0.0,0.0
12150,LAS,LHR,21:30:00,6,64800000000,15:30:00,6,,Fi,Finnair,203168.0,265624.0,611441.0
12151,LAS,LHR,21:30:00,6,64800000000,15:30:00,6,,Am,American Airlines,204524.0,0.0,0.0
12152,LAS,AMS,16:05:00,6,68400000000,11:05:00,6,,De,Delta Airlines,162960.0,0.0,0.0
12153,LAS,AMS,16:05:00,2,68400000000,11:05:00,2,,De,Delta Airlines,162960.0,0.0,0.0
12154,LAS,AMS,16:05:00,1,68400000000,11:05:00,1,,De,Delta Airlines,162960.0,0.0,0.0
12155,LAS,AMS,16:05:00,5,68400000000,11:05:00,5,,De,Delta Airlines,167429.0,0.0,0.0
12156,LAS,AMS,16:05:00,4,68400000000,11:05:00,4,,De,Delta Airlines,167429.0,0.0,0.0
12157,LAS,AMS,16:05:00,3,68400000000,11:05:00,3,,De,Delta Airlines,167429.0,0.0,0.0
12158,LAS,AMS,16:05:00,2,68400000000,11:05:00,2,,KL,KLM,167858.0,0.0,0.0
12159,LAS,AMS,16:05:00,1,68400000000,11:05:00,1,,KL,KLM,167858.0,0.0,616602.0
12160,LAS,AMS,16:05:00,6,68400000000,11:05:00,6,,KL,KLM,167858.0,0.0,616602.0
12161,LAS,AMS,16:05:00,3,68400000000,11:05:00,3,,KL,KLM,172405.0,0.0,616602.0
12162,LAS,AMS,16:05:00,5,68400000000,11:05:00,5,,KL,KLM,172405.0,0.0,616602.0
12163,LAS,AMS,16:05:00,4,68400000000,11:05:00,4,,KL,KLM,172405.0,0.0,616602.0
12164,LAS,DFW,09:45:00,4,17280000000,14:33:00,4,,Sp,Spirit Airlines,7534.0,0.0,0.0
12165,LAS,DFW,08:10:00,4,17280000000,12:58:00,4,,Sp,Spirit Airlines,7534.0,0.0,0.0
12166,LAS,DFW,23:30:00,4,17520000000,04:22:00,4,,Sp,Spirit Airlines,7534.0,0.0,0.0
12167,LAS,DFW,19:14:00,4,17100000000,23:59:00,4,,Fr,Frontier Airlines,7572.0,0.0,0.0
12168,LAS,DFW,05:35:00,3,17340000000,10:24:00,3,,Fr,Frontier Airlines,7572.0,0.0,0.0
12169,LAS,DFW,11:08:00,4,17760000000,16:04:00,4,,Fr,Frontier Airlines,7572.0,0.0,0.0
12170,LAS,DFW,14:46:00,4,18240000000,19:50:00,4,,Fr,Frontier Airlines,7572.0,0.0,0.0
12171,LAS,DFW,19:14:00,5,17100000000,23:59:00,5,,Fr,Frontier Airlines,8484.0,0.0,0.0
12172,LAS,DFW,11:08:00,5,17760000000,16:04:00,5,,Fr,Frontier Airlines,8484.0,0.0,0.0
12173,LAS,DFW,15:04:00,5,17760000000,20:00:00,5,,Fr,Frontier Airlines,8484.0,0.0,0.0
12174,LAS,DFW,08:54:00,2,16860000000,13:35:00,2,,Sp,Spirit Airlines,10271.0,0.0,0.0
12175,LAS,DFW,08:10:00,2,17280000000,12:58:00,2,,Sp,Spirit Airlines,10271.0,0.0,0.0
12176,LAS,DFW,08:10:00,1,17280000000,12:58:00,1,,Sp,Spirit Airlines,10271.0,0.0,0.0
12177,LAS,DFW,08:10:00,0,17280000000,12:58:00,0,,Sp,Spirit Airlines,10271.0,0.0,0.0
12178,LAS,DFW,09:45:00,3,17280000000,14:33:00,3,,Sp,Spirit Airlines,10271.0,0.0,0.0
12179,LAS,DFW,08:10:00,5,17280000000,12:58:00,5,,Sp,Spirit Airlines,10271.0,0.0,0.0
12180,LAS,DFW,08:10:00,3,17280000000,12:58:00,3,,Sp,Spirit Airlines,10271.0,0.0,0.0
12181,LAS,DFW,18:50:00,4,17400000000,23:40:00,4,,Sp,Spirit Airlines,10271.0,0.0,0.0
12182,LAS,DFW,18:50:00,2,17400000000,23:40:00,2,,Sp,Spirit Airlines,10271.0,0.0,0.0
12183,LAS,DFW,23:30:00,5,17520000000,04:22:00,5,,Sp,Spirit Airlines,10271.0,0.0,0.0
12184,LAS,DFW,23:30:00,1,17520000000,04:22:00,1,,Sp,Spirit Airlines,10271.0,0.0,0.0
12185,LAS,DFW,23:30:00,2,17520000000,04:22:00,2,,Sp,Spirit Airlines,10271.0,0.0,0.0
12186,LAS,DFW,05:40:00,1,17340000000,10:29:00,1,,Fr,Frontier Airlines,10308.0,0.0,0.0
12187,LAS,DFW,10:56:00,2,17580000000,15:49:00,2,,Fr,Frontier Airlines,10308.0,0.0,0.0
12188,LAS,DFW,10:52:00,0,17580000000,15:45:00,0,,Fr,Frontier Airlines,10308.0,0.0,0.0
12189,LAS,FRA,14:10:00,3,73200000000,10:30:00,3,,Co,Condor,40992.0,100108.0,0.0
12190,LAS,FRA,14:10:00,1,73200000000,10:30:00,1,,Co,Condor,43591.0,66432.0,211499.0
12191,LAS,FRA,16:00:00,6,73200000000,12:20:00,6,,Co,Condor,43591.0,87156.0,274534.0
12192,LAS,FRA,22:40:00,6,72600000000,18:50:00,6,,Lu,Lufthansa,167512.0,202372.0,557321.0
12193,LAS,FRA,17:10:00,4,72600000000,13:20:00,4,,Lu,Lufthansa,167512.0,0.0,565547.0
12194,LAS,FRA,19:30:00,1,72600000000,15:40:00,1,,Lu,Lufthansa,181584.0,214514.0,617237.0
12195,LAS,FRA,17:10:00,0,72600000000,13:20:00,0,,Lu,Lufthansa,181584.0,215952.0,616651.0
12196,LAS,DEN,08:30:00,5,10800000000,11:30:00,5,,Sp,Spirit Airlines,2832.0,0.0,0.0
12197,LAS,DEN,22:30:00,4,10800000000,01:30:00,4,,Fr,Frontier Airlines,2868.0,0.0,0.0
12198,LAS,DEN,09:30:00,5,10860000000,12:31:00,5,,Fr,Frontier Airlines,2868.0,0.0,0.0
12199,LAS,DEN,08:35:00,4,10920000000,11:37:00,4,,Fr,Frontier Airlines,2868.0,0.0,0.0
12200,LAS,DEN,06:00:00,5,10920000000,09:02:00,5,,Fr,Frontier Airlines,2868.0,0.0,0.0
12201,LAS,DEN,06:00:00,4,10920000000,09:02:00,4,,Fr,Frontier Airlines,2868.0,0.0,0.0
12202,LAS,DEN,20:43:00,5,11280000000,23:51:00,5,,Fr,Frontier Airlines,2868.0,0.0,0.0
12203,LAS,DEN,19:47:00,4,11340000000,22:56:00,4,,Fr,Frontier Airlines,2868.0,0.0,0.0
12204,LAS,DEN,11:43:00,5,11340000000,14:52:00,5,,Fr,Frontier Airlines,2868.0,0.0,0.0
12205,LAS,DEN,13:43:00,5,11520000000,16:55:00,5,,Fr,Frontier Airlines,2868.0,0.0,0.0
12206,LAS,DEN,08:30:00,1,10800000000,11:30:00,1,,Sp,Spirit Airlines,3908.0,0.0,0.0
12207,LAS,DEN,08:30:00,3,10800000000,11:30:00,3,,Sp,Spirit Airlines,3908.0,0.0,0.0
12208,LAS,DEN,09:08:00,1,10860000000,12:09:00,1,,Fr,Frontier Airlines,3945.0,0.0,0.0
12209,LAS,DEN,06:00:00,2,10920000000,09:02:00,2,,Fr,Frontier Airlines,3945.0,0.0,0.0
12210,LAS,DEN,06:05:00,3,10920000000,09:07:00,3,,Fr,Frontier Airlines,3945.0,0.0,0.0
12211,LAS,DEN,08:00:00,2,10920000000,11:02:00,2,,Fr,Frontier Airlines,3945.0,0.0,0.0
12212,LAS,DEN,06:00:00,1,10920000000,09:02:00,1,,Fr,Frontier Airlines,3945.0,0.0,0.0
12213,LAS,DEN,21:25:00,3,11040000000,00:29:00,3,,Fr,Frontier Airlines,3945.0,0.0,0.0
12214,LAS,DEN,21:53:00,1,11040000000,00:57:00,1,,Fr,Frontier Airlines,3945.0,0.0,0.0
12215,LAS,DEN,12:00:00,4,11820000000,15:17:00,4,,Fr,Frontier Airlines,3945.0,0.0,0.0
12216,LAS,DEN,08:30:00,2,10800000000,11:30:00,2,,Sp,Spirit Airlines,5611.0,0.0,0.0
12217,LAS,DEN,08:30:00,4,10800000000,11:30:00,4,,Sp,Spirit Airlines,5611.0,0.0,0.0
12218,LAS,DEN,17:45:00,4,10920000000,20:47:00,4,,Sp,Spirit Airlines,5611.0,0.0,0.0
12219,LAS,DEN,15:40:00,5,10920000000,18:42:00,5,,Sp,Spirit Airlines,5611.0,0.0,0.0
12220,LAS,DEN,08:30:00,3,10920000000,11:32:00,3,,Fr,Frontier Airlines,6578.0,0.0,0.0
12221,LAS,JFK,14:47:00,5,29520000000,22:59:00,5,,De,Delta Airlines,21282.0,34215.0,70288.0
12222,LAS,JFK,23:59:00,4,28260000000,07:50:00,4,,Je,Jetblue Airways,21301.0,0.0,0.0
12223,LAS,JFK,20:59:00,4,28860000000,05:00:00,4,,Je,Jetblue Airways,21301.0,0.0,0.0
12224,LAS,JFK,22:10:00,4,28800000000,06:10:00,4,,De,Delta Airlines,21310.0,34215.0,0.0
12225,LAS,JFK,14:47:00,4,29520000000,22:59:00,4,,De,Delta Airlines,21310.0,34215.0,0.0
12226,LAS,JFK,22:10:00,2,28800000000,06:10:00,2,,De,Delta Airlines,21681.0,0.0,0.0
12227,LAS,JFK,22:10:00,1,28800000000,06:10:00,1,,De,Delta Airlines,21681.0,34447.0,112726.0
12228,LAS,JFK,22:10:00,0,28800000000,06:10:00,0,,De,Delta Airlines,21681.0,34639.0,0.0
12229,LAS,JFK,14:47:00,0,29520000000,22:59:00,0,,De,Delta Airlines,21681.0,34639.0,0.0
12230,LAS,JFK,14:47:00,1,29520000000,22:59:00,1,,De,Delta Airlines,21681.0,0.0,0.0
12231,LAS,JFK,12:15:00,0,29880000000,20:33:00,0,,De,Delta Airlines,21681.0,34639.0,0.0
12232,LAS,JFK,23:59:00,0,28260000000,07:50:00,0,,Je,Jetblue Airways,21757.0,0.0,0.0
12233,LAS,JFK,20:59:00,0,28860000000,05:00:00,0,,Je,Jetblue Airways,21757.0,0.0,0.0
12234,LAS,JFK,20:59:00,1,28860000000,05:00:00,1,,Je,Jetblue Airways,21757.0,0.0,0.0
12235,LAS,JFK,22:56:00,0,29040000000,07:00:00,0,,Je,Jetblue Airways,21757.0,0.0,0.0
12236,LAS,JFK,22:56:00,2,29040000000,07:00:00,2,,Je,Jetblue Airways,21757.0,0.0,0.0
12237,LAS,JFK,22:25:00,1,29040000000,06:29:00,1,,Je,Jetblue Airways,21757.0,0.0,0.0
12238,LAS,JFK,22:56:00,2,29040000000,07:00:00,2,,Am,American Airlines,21866.0,0.0,0.0
12239,LAS,JFK,22:56:00,0,29040000000,07:00:00,0,,Am,American Airlines,21866.0,0.0,0.0
12240,LAS,JFK,22:25:00,1,29040000000,06:29:00,1,,Am,American Airlines,21866.0,0.0,0.0
12241,LAS,JFK,23:59:00,2,28260000000,07:50:00,2,,Je,Jetblue Airways,22213.0,0.0,0.0
12242,LAS,JFK,23:59:00,1,28260000000,07:50:00,1,,Je,Jetblue Airways,22213.0,0.0,0.0
12243,LAS,JFK,20:59:00,2,28860000000,05:00:00,2,,Je,Jetblue Airways,22213.0,0.0,0.0
12244,LAS,JFK,21:00:00,5,28860000000,05:01:00,5,,Je,Jetblue Airways,24038.0,0.0,146243.0
12245,LAS,JFK,22:56:00,4,29040000000,07:00:00,4,,Je,Jetblue Airways,24949.0,0.0,0.0
12246,LAS,SFO,06:10:00,4,6000000000,07:50:00,4,,Fr,Frontier Airlines,3586.0,0.0,0.0
12247,LAS,SFO,06:10:00,3,6000000000,07:50:00,3,,Fr,Frontier Airlines,3852.0,0.0,0.0
12248,LAS,SFO,19:44:00,5,6120000000,21:26:00,5,,Fr,Frontier Airlines,4214.0,0.0,0.0
12249,LAS,SFO,06:10:00,5,6000000000,07:50:00,5,,Fr,Frontier Airlines,5647.0,0.0,0.0
12250,LAS,SFO,19:39:00,4,6120000000,21:21:00,4,,Fr,Frontier Airlines,5647.0,0.0,0.0
12251,LAS,SFO,06:10:00,2,6000000000,07:50:00,2,,Fr,Frontier Airlines,6992.0,0.0,0.0
12252,LAS,SFO,20:31:00,3,6060000000,22:12:00,3,,Fr,Frontier Airlines,6992.0,0.0,0.0
12253,LAS,SFO,19:13:00,4,5940000000,20:52:00,4,,Un,United Airlines,7898.0,12147.0,0.0
